"","m1","m2","sd1","sd2"
"2398",28,9,2,3
"2399",29,9,2,3
"2400",30,9,2,3
"2401",-1,10,2,3
"2402",0,10,2,3
"2403",1,10,2,3
"2404",2,10,2,3
"2405",3,10,2,3
"2406",4,10,2,3
"2407",5,10,2,3
"2408",6,10,2,3
"2409",7,10,2,3
"2410",8,10,2,3
"2411",9,10,2,3
"2412",10,10,2,3
"2413",11,10,2,3
"2414",12,10,2,3
"2415",13,10,2,3
"2416",14,10,2,3
"2417",15,10,2,3
"2418",16,10,2,3
"2419",17,10,2,3
"2420",18,10,2,3
"2421",19,10,2,3
"2422",20,10,2,3
"2423",21,10,2,3
"2424",22,10,2,3
"2425",23,10,2,3
"2426",24,10,2,3
"2427",25,10,2,3
"2428",26,10,2,3
"2429",27,10,2,3
"2430",28,10,2,3
"2431",29,10,2,3
"2432",30,10,2,3
"2433",-1,11,2,3
"2434",0,11,2,3
"2435",1,11,2,3
"2436",2,11,2,3
"2437",3,11,2,3
"2438",4,11,2,3
"2439",5,11,2,3
"2440",6,11,2,3
"2441",7,11,2,3
"2442",8,11,2,3
"2443",9,11,2,3
"2444",10,11,2,3
"2445",11,11,2,3
"2446",12,11,2,3
"2447",13,11,2,3
"2448",14,11,2,3
"2449",15,11,2,3
"2450",16,11,2,3
"2451",17,11,2,3
"2452",18,11,2,3
"2453",19,11,2,3
"2454",20,11,2,3
"2455",21,11,2,3
"2456",22,11,2,3
"2457",23,11,2,3
"2458",24,11,2,3
"2459",25,11,2,3
"2460",26,11,2,3
"2461",27,11,2,3
"2462",28,11,2,3
"2463",29,11,2,3
"2464",30,11,2,3
"2465",-1,12,2,3
"2466",0,12,2,3
"2467",1,12,2,3
"2468",2,12,2,3
"2469",3,12,2,3
"2470",4,12,2,3
"2471",5,12,2,3
"2472",6,12,2,3
"2473",7,12,2,3
"2474",8,12,2,3
"2475",9,12,2,3
"2476",10,12,2,3
"2477",11,12,2,3
"2478",12,12,2,3
"2479",13,12,2,3
"2480",14,12,2,3
"2481",15,12,2,3
"2482",16,12,2,3
"2483",17,12,2,3
"2484",18,12,2,3
"2485",19,12,2,3
"2486",20,12,2,3
"2487",21,12,2,3
"2488",22,12,2,3
"2489",23,12,2,3
"2490",24,12,2,3
"2491",25,12,2,3
"2492",26,12,2,3
"2493",27,12,2,3
"2494",28,12,2,3
"2495",29,12,2,3
"2496",30,12,2,3
"2497",-1,13,2,3
"2498",0,13,2,3
"2499",1,13,2,3
"2500",2,13,2,3
"2501",3,13,2,3
"2502",4,13,2,3
"2503",5,13,2,3
"2504",6,13,2,3
"2505",7,13,2,3
"2506",8,13,2,3
"2507",9,13,2,3
"2508",10,13,2,3
"2509",11,13,2,3
"2510",12,13,2,3
"2511",13,13,2,3
"2512",14,13,2,3
"2513",15,13,2,3
"2514",16,13,2,3
"2515",17,13,2,3
"2516",18,13,2,3
"2517",19,13,2,3
"2518",20,13,2,3
"2519",21,13,2,3
"2520",22,13,2,3
"2521",23,13,2,3
"2522",24,13,2,3
"2523",25,13,2,3
"2524",26,13,2,3
"2525",27,13,2,3
"2526",28,13,2,3
"2527",29,13,2,3
"2528",30,13,2,3
"2529",-1,14,2,3
"2530",0,14,2,3
"2531",1,14,2,3
"2532",2,14,2,3
"2533",3,14,2,3
"2534",4,14,2,3
"2535",5,14,2,3
"2536",6,14,2,3
"2537",7,14,2,3
"2538",8,14,2,3
"2539",9,14,2,3
"2540",10,14,2,3
"2541",11,14,2,3
"2542",12,14,2,3
"2543",13,14,2,3
"2544",14,14,2,3
"2545",15,14,2,3
"2546",16,14,2,3
"2547",17,14,2,3
"2548",18,14,2,3
"2549",19,14,2,3
"2550",20,14,2,3
"2551",21,14,2,3
"2552",22,14,2,3
"2553",23,14,2,3
"2554",24,14,2,3
"2555",25,14,2,3
"2556",26,14,2,3
"2557",27,14,2,3
"2558",28,14,2,3
"2559",29,14,2,3
"2560",30,14,2,3
"2561",-1,15,2,3
"2562",0,15,2,3
"2563",1,15,2,3
"2564",2,15,2,3
"2565",3,15,2,3
"2566",4,15,2,3
"2567",5,15,2,3
"2568",6,15,2,3
"2569",7,15,2,3
"2570",8,15,2,3
"2571",9,15,2,3
"2572",10,15,2,3
"2573",11,15,2,3
"2574",12,15,2,3
"2575",13,15,2,3
"2576",14,15,2,3
"2577",15,15,2,3
"2578",16,15,2,3
"2579",17,15,2,3
"2580",18,15,2,3
"2581",19,15,2,3
"2582",20,15,2,3
"2583",21,15,2,3
"2584",22,15,2,3
"2585",23,15,2,3
"2586",24,15,2,3
"2587",25,15,2,3
"2588",26,15,2,3
"2589",27,15,2,3
"2590",28,15,2,3
"2591",29,15,2,3
"2592",30,15,2,3
"2593",-1,16,2,3
"2594",0,16,2,3
"2595",1,16,2,3
"2596",2,16,2,3
"2597",3,16,2,3
"2598",4,16,2,3
"2599",5,16,2,3
"2600",6,16,2,3
"2601",7,16,2,3
"2602",8,16,2,3
"2603",9,16,2,3
"2604",10,16,2,3
"2605",11,16,2,3
"2606",12,16,2,3
"2607",13,16,2,3
"2608",14,16,2,3
"2609",15,16,2,3
"2610",16,16,2,3
"2611",17,16,2,3
"2612",18,16,2,3
"2613",19,16,2,3
"2614",20,16,2,3
"2615",21,16,2,3
"2616",22,16,2,3
"2617",23,16,2,3
"2618",24,16,2,3
"2619",25,16,2,3
"2620",26,16,2,3
"2621",27,16,2,3
"2622",28,16,2,3
"2623",29,16,2,3
"2624",30,16,2,3
"2625",-1,17,2,3
"2626",0,17,2,3
"2627",1,17,2,3
"2628",2,17,2,3
"2629",3,17,2,3
"2630",4,17,2,3
"2631",5,17,2,3
"2632",6,17,2,3
"2633",7,17,2,3
"2634",8,17,2,3
"2635",9,17,2,3
"2636",10,17,2,3
"2637",11,17,2,3
"2638",12,17,2,3
"2639",13,17,2,3
"2640",14,17,2,3
"2641",15,17,2,3
"2642",16,17,2,3
"2643",17,17,2,3
"2644",18,17,2,3
"2645",19,17,2,3
"2646",20,17,2,3
"2647",21,17,2,3
"2648",22,17,2,3
"2649",23,17,2,3
"2650",24,17,2,3
"2651",25,17,2,3
"2652",26,17,2,3
"2653",27,17,2,3
"2654",28,17,2,3
"2655",29,17,2,3
"2656",30,17,2,3
"2657",-1,18,2,3
"2658",0,18,2,3
"2659",1,18,2,3
"2660",2,18,2,3
"2661",3,18,2,3
"2662",4,18,2,3
"2663",5,18,2,3
"2664",6,18,2,3
"2665",7,18,2,3
"2666",8,18,2,3
"2667",9,18,2,3
"2668",10,18,2,3
"2669",11,18,2,3
"2670",12,18,2,3
"2671",13,18,2,3
"2672",14,18,2,3
"2673",15,18,2,3
"2674",16,18,2,3
"2675",17,18,2,3
"2676",18,18,2,3
"2677",19,18,2,3
"2678",20,18,2,3
"2679",21,18,2,3
"2680",22,18,2,3
"2681",23,18,2,3
"2682",24,18,2,3
"2683",25,18,2,3
"2684",26,18,2,3
"2685",27,18,2,3
"2686",28,18,2,3
"2687",29,18,2,3
"2688",30,18,2,3
"2689",-1,19,2,3
"2690",0,19,2,3
"2691",1,19,2,3
"2692",2,19,2,3
"2693",3,19,2,3
"2694",4,19,2,3
"2695",5,19,2,3
"2696",6,19,2,3
"2697",7,19,2,3
"2698",8,19,2,3
"2699",9,19,2,3
"2700",10,19,2,3
"2701",11,19,2,3
"2702",12,19,2,3
"2703",13,19,2,3
"2704",14,19,2,3
"2705",15,19,2,3
"2706",16,19,2,3
"2707",17,19,2,3
"2708",18,19,2,3
"2709",19,19,2,3
"2710",20,19,2,3
"2711",21,19,2,3
"2712",22,19,2,3
"2713",23,19,2,3
"2714",24,19,2,3
"2715",25,19,2,3
"2716",26,19,2,3
"2717",27,19,2,3
"2718",28,19,2,3
"2719",29,19,2,3
"2720",30,19,2,3
"2721",-1,20,2,3
"2722",0,20,2,3
"2723",1,20,2,3
"2724",2,20,2,3
"2725",3,20,2,3
"2726",4,20,2,3
"2727",5,20,2,3
"2728",6,20,2,3
"2729",7,20,2,3
"2730",8,20,2,3
"2731",9,20,2,3
"2732",10,20,2,3
"2733",11,20,2,3
"2734",12,20,2,3
"2735",13,20,2,3
"2736",14,20,2,3
"2737",15,20,2,3
"2738",16,20,2,3
"2739",17,20,2,3
"2740",18,20,2,3
"2741",19,20,2,3
"2742",20,20,2,3
"2743",21,20,2,3
"2744",22,20,2,3
"2745",23,20,2,3
"2746",24,20,2,3
"2747",25,20,2,3
"2748",26,20,2,3
"2749",27,20,2,3
"2750",28,20,2,3
"2751",29,20,2,3
"2752",30,20,2,3
"2753",-1,21,2,3
"2754",0,21,2,3
"2755",1,21,2,3
"2756",2,21,2,3
"2757",3,21,2,3
"2758",4,21,2,3
"2759",5,21,2,3
"2760",6,21,2,3
"2761",7,21,2,3
"2762",8,21,2,3
"2763",9,21,2,3
"2764",10,21,2,3
"2765",11,21,2,3
"2766",12,21,2,3
"2767",13,21,2,3
"2768",14,21,2,3
"2769",15,21,2,3
"2770",16,21,2,3
"2771",17,21,2,3
"2772",18,21,2,3
"2773",19,21,2,3
"2774",20,21,2,3
"2775",21,21,2,3
"2776",22,21,2,3
"2777",23,21,2,3
"2778",24,21,2,3
"2779",25,21,2,3
"2780",26,21,2,3
"2781",27,21,2,3
"2782",28,21,2,3
"2783",29,21,2,3
"2784",30,21,2,3
"2785",-1,22,2,3
"2786",0,22,2,3
"2787",1,22,2,3
"2788",2,22,2,3
"2789",3,22,2,3
"2790",4,22,2,3
"2791",5,22,2,3
"2792",6,22,2,3
"2793",7,22,2,3
"2794",8,22,2,3
"2795",9,22,2,3
"2796",10,22,2,3
"2797",11,22,2,3
"2798",12,22,2,3
"2799",13,22,2,3
"2800",14,22,2,3
"2801",15,22,2,3
"2802",16,22,2,3
"2803",17,22,2,3
"2804",18,22,2,3
"2805",19,22,2,3
"2806",20,22,2,3
"2807",21,22,2,3
"2808",22,22,2,3
"2809",23,22,2,3
"2810",24,22,2,3
"2811",25,22,2,3
"2812",26,22,2,3
"2813",27,22,2,3
"2814",28,22,2,3
"2815",29,22,2,3
"2816",30,22,2,3
"2817",-1,23,2,3
"2818",0,23,2,3
"2819",1,23,2,3
"2820",2,23,2,3
"2821",3,23,2,3
"2822",4,23,2,3
"2823",5,23,2,3
"2824",6,23,2,3
"2825",7,23,2,3
"2826",8,23,2,3
"2827",9,23,2,3
"2828",10,23,2,3
"2829",11,23,2,3
"2830",12,23,2,3
"2831",13,23,2,3
"2832",14,23,2,3
"2833",15,23,2,3
"2834",16,23,2,3
"2835",17,23,2,3
"2836",18,23,2,3
"2837",19,23,2,3
"2838",20,23,2,3
"2839",21,23,2,3
"2840",22,23,2,3
"2841",23,23,2,3
"2842",24,23,2,3
"2843",25,23,2,3
"2844",26,23,2,3
"2845",27,23,2,3
"2846",28,23,2,3
"2847",29,23,2,3
"2848",30,23,2,3
"2849",-1,24,2,3
"2850",0,24,2,3
"2851",1,24,2,3
"2852",2,24,2,3
"2853",3,24,2,3
"2854",4,24,2,3
"2855",5,24,2,3
"2856",6,24,2,3
"2857",7,24,2,3
"2858",8,24,2,3
"2859",9,24,2,3
"2860",10,24,2,3
"2861",11,24,2,3
"2862",12,24,2,3
"2863",13,24,2,3
"2864",14,24,2,3
"2865",15,24,2,3
"2866",16,24,2,3
"2867",17,24,2,3
"2868",18,24,2,3
"2869",19,24,2,3
"2870",20,24,2,3
"2871",21,24,2,3
"2872",22,24,2,3
"2873",23,24,2,3
"2874",24,24,2,3
"2875",25,24,2,3
"2876",26,24,2,3
"2877",27,24,2,3
"2878",28,24,2,3
"2879",29,24,2,3
"2880",30,24,2,3
"2881",-1,25,2,3
"2882",0,25,2,3
"2883",1,25,2,3
"2884",2,25,2,3
"2885",3,25,2,3
"2886",4,25,2,3
"2887",5,25,2,3
"2888",6,25,2,3
"2889",7,25,2,3
"2890",8,25,2,3
"2891",9,25,2,3
"2892",10,25,2,3
"2893",11,25,2,3
"2894",12,25,2,3
"2895",13,25,2,3
"2896",14,25,2,3
"2897",15,25,2,3
"2898",16,25,2,3
"2899",17,25,2,3
"2900",18,25,2,3
"2901",19,25,2,3
"2902",20,25,2,3
"2903",21,25,2,3
"2904",22,25,2,3
"2905",23,25,2,3
"2906",24,25,2,3
"2907",25,25,2,3
"2908",26,25,2,3
"2909",27,25,2,3
"2910",28,25,2,3
"2911",29,25,2,3
"2912",30,25,2,3
"2913",-1,26,2,3
"2914",0,26,2,3
"2915",1,26,2,3
"2916",2,26,2,3
"2917",3,26,2,3
"2918",4,26,2,3
"2919",5,26,2,3
"2920",6,26,2,3
"2921",7,26,2,3
"2922",8,26,2,3
"2923",9,26,2,3
"2924",10,26,2,3
"2925",11,26,2,3
"2926",12,26,2,3
"2927",13,26,2,3
"2928",14,26,2,3
"2929",15,26,2,3
"2930",16,26,2,3
"2931",17,26,2,3
"2932",18,26,2,3
"2933",19,26,2,3
"2934",20,26,2,3
"2935",21,26,2,3
"2936",22,26,2,3
"2937",23,26,2,3
"2938",24,26,2,3
"2939",25,26,2,3
"2940",26,26,2,3
"2941",27,26,2,3
"2942",28,26,2,3
"2943",29,26,2,3
"2944",30,26,2,3
"2945",-1,27,2,3
"2946",0,27,2,3
"2947",1,27,2,3
"2948",2,27,2,3
"2949",3,27,2,3
"2950",4,27,2,3
"2951",5,27,2,3
"2952",6,27,2,3
"2953",7,27,2,3
"2954",8,27,2,3
"2955",9,27,2,3
"2956",10,27,2,3
"2957",11,27,2,3
"2958",12,27,2,3
"2959",13,27,2,3
"2960",14,27,2,3
"2961",15,27,2,3
"2962",16,27,2,3
"2963",17,27,2,3
"2964",18,27,2,3
"2965",19,27,2,3
"2966",20,27,2,3
"2967",21,27,2,3
"2968",22,27,2,3
"2969",23,27,2,3
"2970",24,27,2,3
"2971",25,27,2,3
"2972",26,27,2,3
"2973",27,27,2,3
"2974",28,27,2,3
"2975",29,27,2,3
"2976",30,27,2,3
"2977",-1,28,2,3
"2978",0,28,2,3
"2979",1,28,2,3
"2980",2,28,2,3
"2981",3,28,2,3
"2982",4,28,2,3
"2983",5,28,2,3
"2984",6,28,2,3
"2985",7,28,2,3
"2986",8,28,2,3
"2987",9,28,2,3
"2988",10,28,2,3
"2989",11,28,2,3
"2990",12,28,2,3
"2991",13,28,2,3
"2992",14,28,2,3
"2993",15,28,2,3
"2994",16,28,2,3
"2995",17,28,2,3
"2996",18,28,2,3
"2997",19,28,2,3
"2998",20,28,2,3
"2999",21,28,2,3
"3000",22,28,2,3
"3001",23,28,2,3
"3002",24,28,2,3
"3003",25,28,2,3
"3004",26,28,2,3
"3005",27,28,2,3
"3006",28,28,2,3
"3007",29,28,2,3
"3008",30,28,2,3
"3009",-1,29,2,3
"3010",0,29,2,3
"3011",1,29,2,3
"3012",2,29,2,3
"3013",3,29,2,3
"3014",4,29,2,3
"3015",5,29,2,3
"3016",6,29,2,3
"3017",7,29,2,3
"3018",8,29,2,3
"3019",9,29,2,3
"3020",10,29,2,3
"3021",11,29,2,3
"3022",12,29,2,3
"3023",13,29,2,3
"3024",14,29,2,3
"3025",15,29,2,3
"3026",16,29,2,3
"3027",17,29,2,3
"3028",18,29,2,3
"3029",19,29,2,3
"3030",20,29,2,3
"3031",21,29,2,3
"3032",22,29,2,3
"3033",23,29,2,3
"3034",24,29,2,3
"3035",25,29,2,3
"3036",26,29,2,3
"3037",27,29,2,3
"3038",28,29,2,3
"3039",29,29,2,3
"3040",30,29,2,3
"3041",-1,30,2,3
"3042",0,30,2,3
"3043",1,30,2,3
"3044",2,30,2,3
"3045",3,30,2,3
"3046",4,30,2,3
"3047",5,30,2,3
"3048",6,30,2,3
"3049",7,30,2,3
"3050",8,30,2,3
"3051",9,30,2,3
"3052",10,30,2,3
"3053",11,30,2,3
"3054",12,30,2,3
"3055",13,30,2,3
"3056",14,30,2,3
"3057",15,30,2,3
"3058",16,30,2,3
"3059",17,30,2,3
"3060",18,30,2,3
"3061",19,30,2,3
"3062",20,30,2,3
"3063",21,30,2,3
"3064",22,30,2,3
"3065",23,30,2,3
"3066",24,30,2,3
"3067",25,30,2,3
"3068",26,30,2,3
"3069",27,30,2,3
"3070",28,30,2,3
"3071",29,30,2,3
"3072",30,30,2,3
